ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,2020-10-02,413,408,0,5,0,0
MD,2020-10-02,3090,2330,0,760,0,0
ML,2020-10-02,38,37,0,1,0,0
NC,2020-10-02,255,255,0,0,0,0
PV,2020-10-02,386,346,0,40,0,0
RI,2020-10-02,71,71,0,0,0,0
VC,2020-10-02,465,464,0,1,0,0
AN,2020-10-03,1386,1275,0,111,0,0
AR,2020-10-03,337,337,0,0,0,0
AS,2020-10-03,71,71,0,0,0,0
CB,2020-10-03,43,43,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CL,2020-10-03,567,540,0,27,0,0
CM,2020-10-03,487,466,0,21,0,0
CN,2020-10-03,128,127,0,1,0,0
CT,2020-10-03,1021,999,0,0,22,0
EX,2020-10-03,138,137,0,1,0,0
GA,2020-10-03,224,224,0,0,0,0
IB,2020-10-03,132,132,0,0,0,0
MC,2020-10-03,388,382,0,6,0,0
MD,2020-10-03,1900,1284,0,616,0,0
ML,2020-10-03,36,35,0,1,0,0
NC,2020-10-03,298,291,0,7,0,0
PV,2020-10-03,462,392,0,70,0,0
RI,2020-10-03,76,76,0,0,0,0
VC,2020-10-03,426,424,0,2,0,0
AN,2020-10-04,1112,1012,0,100,0,0
AR,2020-10-04,335,334,0,1,0,0
AS,2020-10-04,92,92,0,0,0,0
CB,2020-10-04,34,34,0,0,0,0
CE,2020-10-04,17,17,0,0,0,0
CL,2020-10-04,791,756,0,35,0,0
CM,2020-10-04,392,369,0,23,0,0
CN,2020-10-04,90,89,0,1,0,0
CT,2020-10-04,920,911,0,0,9,0
EX,2020-10-04,138,134,0,2,1,1
GA,2020-10-04,267,267,0,0,0,0
IB,2020-10-04,91,91,0,0,0,0
MC,2020-10-04,369,367,0,2,0,0
MD,2020-10-04,1562,910,0,652,0,0
ML,2020-10-04,36,35,0,1,0,0
NC,2020-10-04,316,312,0,4,0,0
PV,2020-10-04,503,434,0,69,0,0
RI,2020-10-04,70,70,0,0,0,0
VC,2020-10-04,392,389,0,3,0,0
AN,2020-10-05,1585,1369,0,216,0,0
AR,2020-10-05,421,420,0,1,0,0
AS,2020-10-05,112,112,0,0,0,0
CB,2020-10-05,40,40,0,0,0,0
CE,2020-10-05,29,29,0,0,0,0
CL,2020-10-05,1073,1009,0,62,2,0
CM,2020-10-05,617,587,0,29,1,0
CN,2020-10-05,125,121,0,4,0,0
CT,2020-10-05,1874,1869,0,0,4,1
EX,2020-10-05,184,179,1,4,0,0
GA,2020-10-05,323,323,0,0,0,0
IB,2020-10-05,116,116,0,0,0,0
MC,2020-10-05,452,440,0,11,0,1
MD,2020-10-05,2641,1491,0,1150,0,0
ML,2020-10-05,55,54,0,1,0,0
NC,2020-10-05,427,414,0,13,0,0
PV,2020-10-05,498,444,0,54,0,0
RI,2020-10-05,81,80,0,1,0,0
VC,2020-10-05,608,605,0,3,0,0
AN,2020-10-06,2069,1733,0,336,0,0
AR,2020-10-06,495,493,0,2,0,0
AS,2020-10-06,203,203,0,0,0,0
CB,2020-10-06,61,61,0,0,0,0
CE,2020-10-06,20,20,0,0,0,0
CL,2020-10-06,1155,1088,0,66,1,0
CM,2020-10-06,666,615,0,51,0,0
CN,2020-10-06,118,117,0,1,0,0
CT,2020-10-06,2083,2074,0,0,9,0
EX,2020-10-06,217,214,0,3,0,0
GA,2020-10-06,427,427,0,0,0,0
IB,2020-10-06,118,117,0,1,0,0
MC,2020-10-06,462,451,0,10,0,1
MD,2020-10-06,2739,1761,0,978,0,0
ML,2020-10-06,42,41,0,1,0,0
NC,2020-10-06,401,387,0,14,0,0
PV,2020-10-06,644,569,0,75,0,0
RI,2020-10-06,137,136,0,1,0,0
VC,2020-10-06,660,648,0,12,0,0
AN,2020-10-07,2110,1750,0,360,0,0
AR,2020-10-07,523,517,0,6,0,0
AS,2020-10-07,291,291,0,0,0,0
CB,2020-10-07,59,59,0,0,0,0
CE,2020-10-07,24,23,0,1,0,0
CL,2020-10-07,1027,974,0,53,0,0
CM,2020-10-07,631,576,0,55,0,0
CN,2020-10-07,128,127,0,1,0,0
CT,2020-10-07,2127,2121,0,0,6,0
EX,2020-10-07,205,203,0,2,0,0
GA,2020-10-07,306,305,0,1,0,0
IB,2020-10-07,104,104,0,0,0,0
MC,2020-10-07,486,475,0,10,0,1
MD,2020-10-07,2552,1467,0,1085,0,0
ML,2020-10-07,47,47,0,0,0,0
NC,2020-10-07,487,477,0,10,0,0
PV,2020-10-07,616,550,0,66,0,0
RI,2020-10-07,112,110,0,2,0,0
VC,2020-10-07,604,599,0,5,0,0
AN,2020-10-08,2337,1990,0,347,0,0
AR,2020-10-08,492,491,0,1,0,0
AS,2020-10-08,201,201,0,0,0,0
CB,2020-10-08,46,46,0,0,0,0
CE,2020-10-08,34,34,0,0,0,0
CL,2020-10-08,923,874,0,47,2,0
CM,2020-10-08,649,587,0,62,0,0
CN,2020-10-08,137,134,0,3,0,0
CT,2020-10-08,2510,2499,0,0,8,3
EX,2020-10-08,225,217,0,7,0,1
GA,2020-10-08,341,340,0,1,0,0
IB,2020-10-08,106,103,0,3,0,0
MC,2020-10-08,418,402,0,16,0,0
MD,2020-10-08,2423,1437,0,986,0,0
ML,2020-10-08,61,56,0,5,0,0
NC,2020-10-08,457,447,0,10,0,0
PV,2020-10-08,443,378,0,65,0,0
RI,2020-10-08,104,103,0,1,0,0
VC,2020-10-08,710,704,0,6,0,0
AN,2020-10-09,2509,1995,0,514,0,0
AR,2020-10-09,552,549,0,3,0,0
AS,2020-10-09,178,178,0,0,0,0
CB,2020-10-09,61,61,0,0,0,0
CE,2020-10-09,24,24,0,0,0,0
CL,2020-10-09,904,873,0,29,2,0
CM,2020-10-09,734,655,0,79,0,0
CN,2020-10-09,129,126,0,3,0,0
CT,2020-10-09,2810,2801,0,0,9,0
EX,2020-10-09,229,221,0,8,0,0
GA,2020-10-09,330,330,0,0,0,0
IB,2020-10-09,111,110,0,1,0,0
MC,2020-10-09,497,479,0,13,0,5
MD,2020-10-09,2511,1471,0,1040,0,0
ML,2020-10-09,48,47,0,1,0,0
NC,2020-10-09,517,502,0,15,0,0
PV,2020-10-09,604,546,0,58,0,0
RI,2020-10-09,124,121,0,3,0,0
VC,2020-10-09,648,645,0,3,0,0
AN,2020-10-10,2003,1655,0,348,0,0
AR,2020-10-10,512,510,0,2,0,0
AS,2020-10-10,186,186,0,0,0,0
CB,2020-10-10,74,74,0,0,0,0
CE,2020-10-10,30,30,0,0,0,0
CL,2020-10-10,966,915,0,49,2,0
CM,2020-10-10,594,533,0,61,0,0
CN,2020-10-10,124,122,0,2,0,0
CT,2020-10-10,1889,1887,0,0,2,0
EX,2020-10-10,223,217,0,6,0,0
GA,2020-10-10,300,300,0,0,0,0
IB,2020-10-10,100,99,0,1,0,0
MC,2020-10-10,409,393,0,16,0,0
MD,2020-10-10,1783,979,0,804,0,0
ML,2020-10-10,58,56,0,2,0,0
NC,2020-10-10,513,502,0,11,0,0
PV,2020-10-10,489,421,0,68,0,0
RI,2020-10-10,108,105,0,3,0,0
VC,2020-10-10,578,569,0,9,0,0
AN,2020-10-11,1349,1044,0,305,0,0
AR,2020-10-11,425,425,0,0,0,0
AS,2020-10-11,189,189,0,0,0,0
CB,2020-10-11,74,74,0,0,0,0
CE,2020-10-11,22,22,0,0,0,0
CL,2020-10-11,676,601,0,75,0,0
CM,2020-10-11,431,375,0,55,1,0
CN,2020-10-11,101,99,0,2,0,0
CT,2020-10-11,1454,1453,0,0,1,0
EX,2020-10-11,184,181,1,2,0,0
GA,2020-10-11,273,270,0,2,1,0
IB,2020-10-11,95,95,0,0,0,0
MC,2020-10-11,406,393,0,11,0,2
MD,2020-10-11,1487,790,0,697,0,0
ML,2020-10-11,42,41,0,1,0,0
NC,2020-10-11,504,494,0,10,0,0
PV,2020-10-11,709,654,0,55,0,0
RI,2020-10-11,110,105,0,5,0,0
VC,2020-10-11,498,487,0,11,0,0
AN,2020-10-12,1432,1070,0,362,0,0
AR,2020-10-12,458,453,0,5,0,0
AS,2020-10-12,198,198,0,0,0,0
CB,2020-10-12,78,78,0,0,0,0
CE,2020-10-12,20,18,0,2,0,0
CL,2020-10-12,1008,934,0,73,1,0
CM,2020-10-12,514,460,0,54,0,0
CN,2020-10-12,99,97,0,2,0,0
CT,2020-10-12,1911,1909,0,0,1,1
EX,2020-10-12,192,182,1,9,0,0
GA,2020-10-12,358,357,0,1,0,0
IB,2020-10-12,137,136,1,0,0,0
MC,2020-10-12,501,469,0,31,1,0
MD,2020-10-12,1820,959,0,861,0,0
ML,2020-10-12,72,69,0,3,0,0
NC,2020-10-12,514,499,0,15,0,0
PV,2020-10-12,883,805,0,78,0,0
RI,2020-10-12,139,131,0,8,0,0
VC,2020-10-12,689,683,0,6,0,0
AN,2020-10-13,2203,1541,0,662,0,0
AR,2020-10-13,599,597,0,2,0,0
AS,2020-10-13,213,213,0,0,0,0
CB,2020-10-13,95,95,0,0,0,0
CE,2020-10-13,35,35,0,0,0,0
CL,2020-10-13,1183,1045,0,134,4,0
CM,2020-10-13,734,620,0,114,0,0
CN,2020-10-13,105,103,0,2,0,0
CT,2020-10-13,3024,3014,0,0,6,4
EX,2020-10-13,216,206,0,10,0,0
GA,2020-10-13,360,359,0,1,0,0
IB,2020-10-13,134,134,0,0,0,0
MC,2020-10-13,534,490,0,43,0,1
MD,2020-10-13,2452,1290,0,1162,0,0
ML,2020-10-13,66,65,0,1,0,0
NC,2020-10-13,545,531,0,14,0,0
PV,2020-10-13,962,846,0,116,0,0
RI,2020-10-13,154,150,0,4,0,0
VC,2020-10-13,798,784,0,14,0,0
AN,2020-10-14,3115,2342,0,773,0,0
AR,2020-10-14,749,746,0,3,0,0
AS,2020-10-14,277,277,0,0,0,0
CB,2020-10-14,136,136,0,0,0,0
CE,2020-10-14,45,45,0,0,0,0
CL,2020-10-14,1236,1165,0,71,0,0
CM,2020-10-14,779,675,0,104,0,0
CN,2020-10-14,107,105,0,2,0,0
CT,2020-10-14,3423,3410,0,0,11,2
EX,2020-10-14,306,289,2,15,0,0
GA,2020-10-14,414,414,0,0,0,0
IB,2020-10-14,183,181,2,0,0,0
MC,2020-10-14,620,579,0,38,0,3
MD,2020-10-14,2261,1295,0,966,0,0
ML,2020-10-14,71,67,0,4,0,0
NC,2020-10-14,567,536,0,31,0,0
PV,2020-10-14,853,737,0,116,0,0
RI,2020-10-14,146,137,0,9,0,0
VC,2020-10-14,1033,1018,0,15,0,0
AN,2020-10-15,3334,2528,0,806,0,0
AR,2020-10-15,767,757,0,10,0,0
AS,2020-10-15,259,259,0,0,0,0
CB,2020-10-15,85,85,0,0,0,0
CE,2020-10-15,43,42,0,1,0,0
CL,2020-10-15,1190,1097,0,92,1,0
CM,2020-10-15,838,721,0,117,0,0
CN,2020-10-15,111,108,0,3,0,0
CT,2020-10-15,3668,3650,0,0,13,5
EX,2020-10-15,299,286,1,12,0,0
GA,2020-10-15,400,397,0,3,0,0
IB,2020-10-15,135,135,0,0,0,0
MC,2020-10-15,566,524,0,40,0,2
MD,2020-10-15,2209,1170,0,1039,0,0
ML,2020-10-15,81,76,0,5,0,0
NC,2020-10-15,497,476,0,21,0,0
PV,2020-10-15,765,688,0,77,0,0
RI,2020-10-15,168,156,0,12,0,0
VC,2020-10-15,996,972,0,24,0,0
AN,2020-10-16,3463,2628,0,835,0,0
AR,2020-10-16,813,806,0,7,0,0
AS,2020-10-16,208,208,0,0,0,0
CB,2020-10-16,114,114,0,0,0,0
CE,2020-10-16,40,38,0,2,0,0
CL,2020-10-16,1323,1182,0,136,5,0
CM,2020-10-16,813,669,0,144,0,0
CN,2020-10-16,147,144,0,3,0,0
CT,2020-10-16,3937,3920,0,0,10,7
EX,2020-10-16,323,296,1,26,0,0
GA,2020-10-16,422,420,0,1,1,0
IB,2020-10-16,113,112,0,1,0,0
MC,2020-10-16,641,577,2,62,0,0
MD,2020-10-16,2463,1356,0,1107,0,0
ML,2020-10-16,94,93,0,1,0,0
NC,2020-10-16,521,502,0,19,0,0
PV,2020-10-16,741,662,0,79,0,0
RI,2020-10-16,202,188,0,14,0,0
VC,2020-10-16,1093,1068,0,25,0,0
AN,2020-10-17,2819,2229,0,590,0,0
AR,2020-10-17,670,665,0,5,0,0
AS,2020-10-17,181,181,0,0,0,0
CB,2020-10-17,128,128,0,0,0,0
CE,2020-10-17,42,38,0,4,0,0
CL,2020-10-17,1342,1203,0,136,3,0
CM,2020-10-17,552,457,0,95,0,0
CN,2020-10-17,108,108,0,0,0,0
CT,2020-10-17,2678,2665,0,0,4,9
EX,2020-10-17,368,345,1,22,0,0
GA,2020-10-17,444,439,0,5,0,0
IB,2020-10-17,171,169,0,2,0,0
MC,2020-10-17,653,586,0,66,0,1
MD,2020-10-17,1628,891,0,737,0,0
ML,2020-10-17,78,77,0,1,0,0
NC,2020-10-17,456,437,0,19,0,0
PV,2020-10-17,841,767,0,74,0,0
RI,2020-10-17,153,138,0,15,0,0
VC,2020-10-17,1000,971,0,29,0,0
AN,2020-10-18,1801,1285,0,516,0,0
AR,2020-10-18,734,723,0,11,0,0
AS,2020-10-18,270,270,0,0,0,0
CB,2020-10-18,163,163,0,0,0,0
CE,2020-10-18,41,39,0,2,0,0
CL,2020-10-18,1233,1089,0,143,1,0
CM,2020-10-18,614,518,0,96,0,0
CN,2020-10-18,124,122,0,2,0,0
CT,2020-10-18,2478,2473,0,0,3,2
EX,2020-10-18,292,255,2,34,1,0
GA,2020-10-18,424,421,0,3,0,0
IB,2020-10-18,221,214,0,7,0,0
MC,2020-10-18,565,475,0,90,0,0
MD,2020-10-18,1448,658,0,790,0,0
ML,2020-10-18,65,62,0,3,0,0
NC,2020-10-18,545,526,0,19,0,0
PV,2020-10-18,1029,941,0,88,0,0
RI,2020-10-18,142,114,0,28,0,0
VC,2020-10-18,923,890,0,33,0,0
AN,2020-10-19,3446,2369,0,1077,0,0
AR,2020-10-19,1083,1072,0,10,1,0
AS,2020-10-19,325,325,0,0,0,0
CB,2020-10-19,184,184,0,0,0,0
CE,2020-10-19,66,60,0,6,0,0
CL,2020-10-19,1758,1568,0,188,2,0
CM,2020-10-19,850,669,0,181,0,0
CN,2020-10-19,116,116,0,0,0,0
CT,2020-10-19,4913,4907,0,0,6,0
EX,2020-10-19,353,289,3,61,0,0
GA,2020-10-19,600,592,0,8,0,0
IB,2020-10-19,235,226,1,8,0,0
MC,2020-10-19,757,640,0,114,0,3
MD,2020-10-19,2409,1174,0,1235,0,0
ML,2020-10-19,90,87,0,3,0,0
NC,2020-10-19,735,695,0,40,0,0
PV,2020-10-19,1313,1176,0,137,0,0
RI,2020-10-19,193,174,0,19,0,0
VC,2020-10-19,1410,1345,0,65,0,0
AN,2020-10-20,4132,2938,0,1194,0,0
AR,2020-10-20,1072,1069,0,3,0,0
AS,2020-10-20,383,383,0,0,0,0
CB,2020-10-20,176,176,0,0,0,0
CE,2020-10-20,44,38,0,5,1,0
CL,2020-10-20,1854,1583,0,270,1,0
CM,2020-10-20,964,801,0,162,1,0
CN,2020-10-20,135,132,0,3,0,0
CT,2020-10-20,5567,5549,0,1,16,1
EX,2020-10-20,460,416,1,43,0,0
GA,2020-10-20,636,627,0,9,0,0
IB,2020-10-20,188,179,1,8,0,0
MC,2020-10-20,735,616,0,117,0,2
MD,2020-10-20,2448,1301,0,1147,0,0
ML,2020-10-20,84,74,0,10,0,0
NC,2020-10-20,622,576,0,46,0,0
PV,2020-10-20,1326,1156,0,170,0,0
RI,2020-10-20,207,194,0,13,0,0
VC,2020-10-20,1574,1503,0,71,0,0
AN,2020-10-21,4590,3186,0,1404,0,0
AR,2020-10-21,1136,1124,0,12,0,0
AS,2020-10-21,304,304,0,0,0,0
CB,2020-10-21,181,181,0,0,0,0
CE,2020-10-21,46,41,0,5,0,0
CL,2020-10-21,1669,1482,0,186,1,0
CM,2020-10-21,1007,848,0,159,0,0
CN,2020-10-21,121,120,0,1,0,0
CT,2020-10-21,5514,5507,0,0,6,1
EX,2020-10-21,455,392,1,62,0,0
GA,2020-10-21,615,610,0,5,0,0
IB,2020-10-21,159,154,3,2,0,0
MC,2020-10-21,808,668,1,133,1,5
MD,2020-10-21,2035,1119,0,916,0,0
ML,2020-10-21,99,87,0,12,0,0
NC,2020-10-21,590,538,0,52,0,0
PV,2020-10-21,1166,1047,0,119,0,0
RI,2020-10-21,200,189,0,11,0,0
VC,2020-10-21,1481,1385,0,96,0,0
AN,2020-10-22,4474,3159,0,1315,0,0
AR,2020-10-22,1076,1066,0,7,3,0
AS,2020-10-22,248,248,0,0,0,0
CB,2020-10-22,153,153,0,0,0,0
CE,2020-10-22,57,44,0,13,0,0
CL,2020-10-22,1558,1389,0,166,3,0
CM,2020-10-22,969,795,0,174,0,0
CN,2020-10-22,124,123,0,1,0,0
CT,2020-10-22,5417,5412,0,0,4,1
EX,2020-10-22,444,364,2,78,0,0
GA,2020-10-22,584,573,0,11,0,0
IB,2020-10-22,182,179,0,3,0,0
MC,2020-10-22,795,694,0,99,1,1
MD,2020-10-22,1827,1005,0,822,0,0
ML,2020-10-22,82,73,0,9,0,0
NC,2020-10-22,497,457,0,40,0,0
PV,2020-10-22,1040,926,0,114,0,0
RI,2020-10-22,179,165,0,14,0,0
VC,2020-10-22,1454,1362,0,92,0,0
AN,2020-10-23,4654,3199,0,1455,0,0
AR,2020-10-23,1073,1069,0,4,0,0
AS,2020-10-23,242,242,0,0,0,0
CB,2020-10-23,152,152,0,0,0,0
CE,2020-10-23,51,36,0,15,0,0
CL,2020-10-23,1658,1422,0,235,1,0
CM,2020-10-23,1066,886,0,180,0,0
CN,2020-10-23,91,85,0,6,0,0
CT,2020-10-23,5262,5251,0,1,10,0
EX,2020-10-23,489,408,1,79,0,1
GA,2020-10-23,620,607,0,12,1,0
IB,2020-10-23,186,182,0,4,0,0
MC,2020-10-23,912,752,1,159,0,0
MD,2020-10-23,2356,1268,0,1088,0,0
ML,2020-10-23,93,74,0,19,0,0
NC,2020-10-23,505,466,0,39,0,0
PV,2020-10-23,1091,935,0,156,0,0
RI,2020-10-23,189,184,0,5,0,0
VC,2020-10-23,1529,1433,0,96,0,0
AN,2020-10-24,3369,2508,0,861,0,0
AR,2020-10-24,953,936,0,17,0,0
AS,2020-10-24,345,345,0,0,0,0
CB,2020-10-24,167,167,0,0,0,0
CE,2020-10-24,57,30,0,27,0,0
CL,2020-10-24,1435,1263,0,168,4,0
CM,2020-10-24,767,630,0,137,0,0
CN,2020-10-24,123,117,0,6,0,0
CT,2020-10-24,3316,3314,0,0,0,2
EX,2020-10-24,459,399,5,54,0,1
GA,2020-10-24,734,721,0,13,0,0
IB,2020-10-24,183,176,0,7,0,0
MC,2020-10-24,775,646,1,126,0,2
MD,2020-10-24,1252,693,0,559,0,0
ML,2020-10-24,88,82,0,6,0,0
NC,2020-10-24,578,516,0,62,0,0
PV,2020-10-24,1241,1061,0,180,0,0
RI,2020-10-24,160,148,0,12,0,0
VC,2020-10-24,1406,1290,0,116,0,0
AN,2020-10-25,2321,1609,0,712,0,0
AR,2020-10-25,894,890,0,4,0,0
AS,2020-10-25,409,409,0,0,0,0
CB,2020-10-25,160,160,0,0,0,0
CE,2020-10-25,49,20,0,29,0,0
CL,2020-10-25,1498,1300,0,197,1,0
CM,2020-10-25,847,707,0,140,0,0
CN,2020-10-25,76,72,0,4,0,0
CT,2020-10-25,3039,3036,0,0,2,1
EX,2020-10-25,382,328,1,53,0,0
GA,2020-10-25,657,647,0,10,0,0
IB,2020-10-25,176,173,0,3,0,0
MC,2020-10-25,639,504,2,130,1,2
MD,2020-10-25,1149,587,0,562,0,0
ML,2020-10-25,55,46,0,9,0,0
NC,2020-10-25,507,433,0,74,0,0
PV,2020-10-25,1328,1133,0,195,0,0
RI,2020-10-25,132,128,0,4,0,0
VC,2020-10-25,1149,1033,0,116,0,0
AN,2020-10-26,3905,2469,0,1436,0,0
AR,2020-10-26,1134,1128,0,6,0,0
AS,2020-10-26,443,443,0,0,0,0
CB,2020-10-26,176,176,0,0,0,0
CE,2020-10-26,69,26,0,43,0,0
CL,2020-10-26,1933,1684,0,246,3,0
CM,2020-10-26,1094,899,0,194,1,0
CN,2020-10-26,123,118,0,5,0,0
CT,2020-10-26,5061,5054,0,0,7,0
EX,2020-10-26,524,438,1,85,0,0
GA,2020-10-26,793,778,0,15,0,0
IB,2020-10-26,253,248,2,3,0,0
MC,2020-10-26,793,579,4,208,1,1
MD,2020-10-26,2221,1019,0,1202,0,0
ML,2020-10-26,78,51,0,27,0,0
NC,2020-10-26,546,438,0,108,0,0
PV,2020-10-26,1436,1272,0,164,0,0
RI,2020-10-26,179,169,0,10,0,0
VC,2020-10-26,1703,1563,0,140,0,0
AN,2020-10-27,4514,2973,0,1541,0,0
AR,2020-10-27,1017,1011,0,6,0,0
AS,2020-10-27,418,418,0,0,0,0
CB,2020-10-27,172,172,0,0,0,0
CE,2020-10-27,65,36,0,29,0,0
CL,2020-10-27,2033,1778,0,247,8,0
CM,2020-10-27,1080,859,0,221,0,0
CN,2020-10-27,113,104,0,9,0,0
CT,2020-10-27,5134,5124,0,0,9,1
EX,2020-10-27,487,374,0,113,0,0
GA,2020-10-27,812,796,0,15,1,0
IB,2020-10-27,197,192,0,5,0,0
MC,2020-10-27,876,675,4,197,0,0
MD,2020-10-27,2264,1272,0,992,0,0
ML,2020-10-27,83,49,0,34,0,0
NC,2020-10-27,450,369,0,81,0,0
PV,2020-10-27,1500,1345,0,155,0,0
RI,2020-10-27,185,175,0,10,0,0
VC,2020-10-27,1741,1561,0,180,0,0
AN,2020-10-28,4696,3229,0,1467,0,0
AR,2020-10-28,962,947,0,15,0,0
AS,2020-10-28,292,292,0,0,0,0
CB,2020-10-28,206,206,0,0,0,0
CE,2020-10-28,75,35,0,40,0,0
CL,2020-10-28,1831,1668,0,158,5,0
CM,2020-10-28,1142,928,0,212,2,0
CN,2020-10-28,130,123,0,7,0,0
CT,2020-10-28,4835,4829,0,0,6,0
EX,2020-10-28,484,401,1,81,0,1
GA,2020-10-28,769,758,0,11,0,0
IB,2020-10-28,194,188,0,6,0,0
MC,2020-10-28,862,662,3,195,2,0
MD,2020-10-28,1988,1076,0,912,0,0
ML,2020-10-28,88,59,0,29,0,0
NC,2020-10-28,474,384,0,90,0,0
PV,2020-10-28,1200,1049,0,151,0,0
RI,2020-10-28,171,165,0,6,0,0
VC,2020-10-28,1779,1611,0,168,0,0
AN,2020-10-29,4504,3071,0,1433,0,0
AR,2020-10-29,985,975,0,10,0,0
AS,2020-10-29,205,205,0,0,0,0
CB,2020-10-29,187,187,0,0,0,0
CE,2020-10-29,70,20,0,50,0,0
CL,2020-10-29,1528,1345,0,182,1,0
CM,2020-10-29,1000,823,0,176,1,0
CN,2020-10-29,118,115,0,3,0,0
CT,2020-10-29,4391,4387,0,0,4,0
EX,2020-10-29,569,432,2,132,0,3
GA,2020-10-29,651,638,0,13,0,0
IB,2020-10-29,149,144,0,5,0,0
MC,2020-10-29,812,610,3,196,2,1
MD,2020-10-29,1922,1045,0,877,0,0
ML,2020-10-29,78,42,0,36,0,0
NC,2020-10-29,483,401,0,82,0,0
PV,2020-10-29,1042,829,0,213,0,0
RI,2020-10-29,179,172,0,7,0,0
VC,2020-10-29,1733,1610,0,123,0,0
AN,2020-10-30,4598,3142,0,1456,0,0
AR,2020-10-30,981,972,0,9,0,0
AS,2020-10-30,243,243,0,0,0,0
CB,2020-10-30,206,206,0,0,0,0
CE,2020-10-30,62,15,0,47,0,0
CL,2020-10-30,1549,1331,0,215,3,0
CM,2020-10-30,899,707,0,192,0,0
CN,2020-10-30,118,110,0,8,0,0
CT,2020-10-30,4759,4750,0,0,9,0
EX,2020-10-30,503,394,0,108,0,1
GA,2020-10-30,596,582,0,14,0,0
IB,2020-10-30,140,137,0,3,0,0
MC,2020-10-30,932,720,4,207,1,0
MD,2020-10-30,2007,1086,0,921,0,0
ML,2020-10-30,91,47,0,44,0,0
NC,2020-10-30,426,327,0,99,0,0
PV,2020-10-30,1218,989,0,229,0,0
RI,2020-10-30,198,189,0,9,0,0
VC,2020-10-30,1933,1787,0,146,0,0
AN,2020-10-31,3238,2245,0,993,0,0
AR,2020-10-31,860,852,0,8,0,0
AS,2020-10-31,287,287,0,0,0,0
CB,2020-10-31,211,211,0,0,0,0
CE,2020-10-31,49,19,0,30,0,0
CL,2020-10-31,1411,1232,0,174,5,0
CM,2020-10-31,702,567,0,135,0,0
CN,2020-10-31,131,127,0,4,0,0
CT,2020-10-31,3104,3101,0,0,2,1
EX,2020-10-31,385,312,0,72,0,1
GA,2020-10-31,633,616,0,17,0,0
IB,2020-10-31,99,96,0,3,0,0
MC,2020-10-31,874,671,2,201,0,0
MD,2020-10-31,1284,638,0,646,0,0
ML,2020-10-31,54,35,0,19,0,0
NC,2020-10-31,414,308,0,106,0,0
PV,2020-10-31,1338,1168,0,170,0,0
RI,2020-10-31,169,164,0,5,0,0
VC,2020-10-31,1591,1458,0,133,0,0
AN,2020-11-01,2893,1858,0,1035,0,0
AR,2020-11-01,766,761,0,5,0,0
AS,2020-11-01,436,436,0,0,0,0
CB,2020-11-01,183,183,0,0,0,0
CE,2020-11-01,68,13,0,55,0,0
CL,2020-11-01,1493,1270,0,219,4,0
CM,2020-11-01,652,501,0,151,0,0
CN,2020-11-01,134,127,0,7,0,0
CT,2020-11-01,2772,2771,0,0,1,0
EX,2020-11-01,398,292,0,106,0,0
GA,2020-11-01,656,634,0,22,0,0
IB,2020-11-01,246,238,0,8,0,0
MC,2020-11-01,729,543,1,185,0,0
MD,2020-11-01,1220,663,0,557,0,0
ML,2020-11-01,41,25,0,16,0,0
NC,2020-11-01,414,311,0,103,0,0
PV,2020-11-01,1427,1211,0,216,0,0
RI,2020-11-01,144,138,0,6,0,0
VC,2020-11-01,1432,1276,0,156,0,0
AN,2020-11-02,2618,1590,0,1028,0,0
AR,2020-11-02,798,777,0,21,0,0
AS,2020-11-02,584,584,0,0,0,0
CB,2020-11-02,264,264,0,0,0,0
CE,2020-11-02,54,19,0,35,0,0
CL,2020-11-02,1500,1283,0,216,1,0
CM,2020-11-02,1008,799,0,209,0,0
CN,2020-11-02,141,133,0,8,0,0
CT,2020-11-02,4540,4531,0,0,7,2
EX,2020-11-02,390,324,0,65,0,1
GA,2020-11-02,719,705,0,14,0,0
IB,2020-11-02,339,318,1,20,0,0
MC,2020-11-02,893,631,0,261,1,0
MD,2020-11-02,1299,665,0,634,0,0
ML,2020-11-02,43,18,0,25,0,0
NC,2020-11-02,419,290,0,129,0,0
PV,2020-11-02,1510,1254,0,256,0,0
RI,2020-11-02,189,186,0,3,0,0
VC,2020-11-02,2026,1765,0,261,0,0
AN,2020-11-03,3952,2067,0,1885,0,0
AR,2020-11-03,882,874,0,7,1,0
AS,2020-11-03,559,559,0,0,0,0
CB,2020-11-03,238,238,0,0,0,0
CE,2020-11-03,56,12,0,44,0,0
CL,2020-11-03,1851,1566,0,274,11,0
CM,2020-11-03,1000,767,0,233,0,0
CN,2020-11-03,169,159,0,10,0,0
CT,2020-11-03,4226,4219,0,0,7,0
EX,2020-11-03,411,312,2,97,0,0
GA,2020-11-03,569,557,0,12,0,0
IB,2020-11-03,328,308,0,20,0,0
MC,2020-11-03,934,679,2,251,1,1
MD,2020-11-03,2203,1090,0,1113,0,0
ML,2020-11-03,52,31,0,21,0,0
NC,2020-11-03,331,219,0,112,0,0
PV,2020-11-03,1417,1162,0,255,0,0
RI,2020-11-03,205,198,0,7,0,0
VC,2020-11-03,1957,1733,0,224,0,0
AN,2020-11-04,4395,2748,0,1647,0,0
